   1    1  0.9990
   1   16  1.0000
   1   31  1.0000
   1   46  1.0000
   1   61  1.0000
   1   76  1.0000
   1   91  1.0000
   1  106  1.0000
   1  121  1.0000
   1  136  1.0000
   1  151  1.0000
   1  166  1.0000
   1  181  1.0000
   1  196  1.0000
   1  211  0.9990
   2    2  1.0012
   2   17  1.0022
   2   32  1.0022
   2   47  1.0022
   2   62  1.0022
   2   77  1.0022
   2   92  1.0022
   2  107  0.5011
   2  106  0.5011
   2  121  1.0022
   2  136  1.0022
   2  151  1.0022
   2  166  1.0022
   2  181  1.0022
   2  196  1.0022
   2  211  1.0012
   3    3  1.0078
   3   18  1.0089
   3   33  1.0089
   3   48  0.7571
   3   47  0.2517
   3   62  1.0089
   3   77  1.0089
   3   92  1.0089
   3  107  1.0089
   3  122  1.0089
   3  137  1.0089
   3  152  1.0089
   3  167  0.2517
   3  166  0.7571
   3  181  1.0089
   3  196  1.0089
   3  211  1.0078
   4    4  1.0188
   4   19  1.0198
   4   34  0.5106
   4   33  0.5092
   4   48  1.0198
   4   63  1.0198
   4   78  1.0198
   4   93  1.0198
   4  108  0.5099
   4  107  0.5099
   4  122  1.0198
   4  137  1.0198
   4  152  1.0198
   4  167  1.0198
   4  182  0.5092
   4  181  0.5106
   4  196  1.0198
   4  211  1.0188
   5    5  1.0339
   5   20  0.9064
   5   19  0.1286
   5   34  1.0350
   5   49  1.0350
   5   64  1.0350
   5   79  0.6471
   5   78  0.3878
   5   93  1.0350
   5  108  1.0350
   5  123  1.0350
   5  138  0.3878
   5  137  0.6471
   5  152  1.0350
   5  167  1.0350
   5  182  1.0350
   5  197  0.1286
   5  196  0.9064
   5  211  1.0339
   6    6  1.0531
   6   21  0.5279
   6   20  0.5262
   6   35  1.0541
   6   50  1.0541
   6   65  0.5275
   6   64  0.5266
   6   79  1.0541
   6   94  1.0541
   6  109  0.5271
   6  108  0.5271
   6  123  1.0541
   6  138  1.0541
   6  153  0.5266
   6  152  0.5275
   6  167  1.0541
   6  182  1.0541
   6  197  0.5262
   6  196  0.5279
   6  211  1.0531
   7    7  1.0760
   7   22  0.2702
   7   21  0.8069
   7   36  1.0771
   7   51  0.8083
   7   50  0.2687
   7   65  1.0771
   7   80  1.0771
   7   95  0.2694
   7   94  0.8076
   7  109  1.0771
   7  124  0.8076
   7  123  0.2694
   7  138  1.0771
   7  153  1.0771
   7  168  0.2687
   7  167  0.8083
   7  182  1.0771
   7  197  0.8069
   7  196  0.2702
   7  211  1.0760
   8    8  1.1025
   8   23  0.0798
   8   22  1.0238
   8   37  1.1036
   8   52  0.2371
   8   51  0.8664
   8   66  1.1036
   8   81  0.3944
   8   80  0.7091
   8   95  1.1036
   8  110  0.5518
   8  109  0.5518
   8  124  1.1036
   8  139  0.7091
   8  138  0.3944
   8  153  1.1036
   8  168  0.8664
   8  167  0.2371
   8  182  1.1036
   8  197  1.0238
   8  196  0.0798
   8  211  1.1025
   9    9  1.0624
   9    8  0.0698
   9   23  1.1334
   9   38  0.9216
   9   37  0.2118
   9   52  1.1334
   9   67  0.7796
   9   66  0.3538
   9   81  1.1334
   9   96  0.6377
   9   95  0.4957
   9  110  1.1334
   9  125  0.4957
   9  124  0.6377
   9  139  1.1334
   9  154  0.3538
   9  153  0.7796
   9  168  1.1334
   9  183  0.2118
   9  182  0.9216
   9  197  1.1334
   9  212  0.0698
   9  211  1.0624
  10   10  0.9717
  10    9  0.1933
  10   24  1.1662
  10   39  0.5839
  10   38  0.5823
  10   53  1.1662
  10   68  0.1949
  10   67  0.9713
  10   82  0.9721
  10   81  0.1941
  10   96  1.1662
  10  111  0.5831
  10  110  0.5831
  10  125  1.1662
  10  140  0.1941
  10  139  0.9721
  10  154  0.9713
  10  153  0.1949
  10  168  1.1662
  10  183  0.5823
  10  182  0.5839
  10  197  1.1662
  10  212  0.1933
  10  211  0.9717
  11   11  0.9013
  11   10  0.2994
  11   25  1.2019
  11   40  0.3013
  11   39  0.9006
  11   54  0.9020
  11   53  0.2999
  11   68  1.2019
  11   83  0.3008
  11   82  0.9011
  11   97  0.9015
  11   96  0.3004
  11  111  1.2019
  11  126  0.3004
  11  125  0.9015
  11  140  0.9011
  11  139  0.3008
  11  154  1.2019
  11  169  0.2999
  11  168  0.9020
  11  183  0.9006
  11  182  0.3013
  11  197  1.2019
  11  212  0.2994
  11  211  0.9013
  12   12  0.8454
  12   11  0.3935
  12   26  1.2401
  12   41  0.0573
  12   40  1.1829
  12   55  0.5080
  12   54  0.7321
  12   69  0.9587
  12   68  0.2814
  12   83  1.2401
  12   98  0.1693
  12   97  1.0708
  12  112  0.6201
  12  111  0.6201
  12  126  1.0708
  12  125  0.1693
  12  140  1.2401
  12  155  0.2814
  12  154  0.9587
  12  169  0.7321
  12  168  0.5080
  12  183  1.1829
  12  182  0.0573
  12  197  1.2401
  12  212  0.3935
  12  211  0.8454
  13   13  0.8003
  13   12  0.4791
  13   27  1.1216
  13   26  0.1591
  13   41  1.2807
  13   56  0.1608
  13   55  1.1199
  13   70  0.4808
  13   69  0.7999
  13   84  0.8008
  13   83  0.4799
  13   98  1.1207
  13   97  0.1600
  13  112  1.2807
  13  127  0.1600
  13  126  1.1207
  13  141  0.4799
  13  140  0.8008
  13  155  0.7999
  13  154  0.4808
  13  169  1.1199
  13  168  0.1608
  13  183  1.2807
  13  198  0.1591
  13  197  1.1216
  13  212  0.4791
  13  211  0.8003
  14   14  0.7634
  14   13  0.5587
  14   28  0.9681
  14   27  0.3553
  14   42  1.1715
  14   41  0.1519
  14   56  1.3234
  14   71  0.0515
  14   70  1.2719
  14   85  0.2549
  14   84  1.0685
  14   99  0.4583
  14   98  0.8651
  14  113  0.6617
  14  112  0.6617
  14  127  0.8651
  14  126  0.4583
  14  141  1.0685
  14  140  0.2549
  14  155  1.2719
  14  154  0.0515
  14  169  1.3234
  14  184  0.1519
  14  183  1.1715
  14  198  0.3553
  14  197  0.9681
  14  212  0.5587
  14  211  0.7634
  15   15  0.7327
  15   14  0.6339
  15   29  0.8316
  15   28  0.5363
  15   43  0.9291
  15   42  0.4388
  15   57  1.0267
  15   56  0.3413
  15   71  1.1242
  15   70  0.2438
  15   85  1.2217
  15   84  0.1463
  15   99  1.3192
  15   98  0.0488
  15  113  1.3680
  15  128  0.0488
  15  127  1.3192
  15  142  0.1463
  15  141  1.2217
  15  156  0.2438
  15  155  1.1242
  15  170  0.3413
  15  169  1.0267
  15  184  0.4388
  15  183  0.9291
  15  198  0.5363
  15  197  0.8316
  15  212  0.6339
  15  211  0.7327
  16    1  1.0012
  16   16  1.0022
  16   31  1.0022
  16   46  1.0022
  16   61  1.0022
  16   76  1.0022
  16   91  1.0022
  16  106  0.5011
  16  107  0.5011
  16  122  1.0022
  16  137  1.0022
  16  152  1.0022
  16  167  1.0022
  16  182  1.0022
  16  197  1.0022
  16  212  1.0012
  17    2  0.9990
  17   17  1.0000
  17   32  1.0000
  17   47  1.0000
  17   62  1.0000
  17   77  1.0000
  17   92  1.0000
  17  107  1.0000
  17  122  1.0000
  17  137  1.0000
  17  152  1.0000
  17  167  1.0000
  17  182  1.0000
  17  197  1.0000
  17  212  0.9990
  18    3  1.0012
  18   18  1.0022
  18   33  1.0022
  18   48  1.0022
  18   63  1.0022
  18   78  1.0022
  18   93  1.0022
  18  108  0.5011
  18  107  0.5011
  18  122  1.0022
  18  137  1.0022
  18  152  1.0022
  18  167  1.0022
  18  182  1.0022
  18  197  1.0022
  18  212  1.0012
  19    4  1.0078
  19   19  1.0089
  19   34  1.0089
  19   49  0.7571
  19   48  0.2517
  19   63  1.0089
  19   78  1.0089
  19   93  1.0089
  19  108  1.0089
  19  123  1.0089
  19  138  1.0089
  19  153  1.0089
  19  168  0.2517
  19  167  0.7571
  19  182  1.0089
  19  197  1.0089
  19  212  1.0078
  20    5  1.0188
  20   20  1.0198
  20   35  0.5106
  20   34  0.5092
  20   49  1.0198
  20   64  1.0198
  20   79  1.0198
  20   94  1.0198
  20  109  0.5099
  20  108  0.5099
  20  123  1.0198
  20  138  1.0198
  20  153  1.0198
  20  168  1.0198
  20  183  0.5092
  20  182  0.5106
  20  197  1.0198
  20  212  1.0188
  21    6  1.0339
  21   21  0.9064
  21   20  0.1286
  21   35  1.0350
  21   50  1.0350
  21   65  1.0350
  21   80  0.6471
  21   79  0.3878
  21   94  1.0350
  21  109  1.0350
  21  124  1.0350
  21  139  0.3878
  21  138  0.6471
  21  153  1.0350
  21  168  1.0350
  21  183  1.0350
  21  198  0.1286
  21  197  0.9064
  21  212  1.0339
  22    7  1.0531
  22   22  0.5279
  22   21  0.5262
  22   36  1.0541
  22   51  1.0541
  22   66  0.5275
  22   65  0.5266
  22   80  1.0541
  22   95  1.0541
  22  110  0.5271
  22  109  0.5271
  22  124  1.0541
  22  139  1.0541
  22  154  0.5266
  22  153  0.5275
  22  168  1.0541
  22  183  1.0541
  22  198  0.5262
  22  197  0.5279
  22  212  1.0531
  23    8  1.0760
  23   23  0.2702
  23   22  0.8069
  23   37  1.0771
  23   52  0.8083
  23   51  0.2687
  23   66  1.0771
  23   81  1.0771
  23   96  0.2694
  23   95  0.8076
  23  110  1.0771
  23  125  0.8076
  23  124  0.2694
  23  139  1.0771
  23  154  1.0771
  23  169  0.2687
  23  168  0.8083
  23  183  1.0771
  23  198  0.8069
  23  197  0.2702
  23  212  1.0760
  24    9  1.1025
  24   24  0.0798
  24   23  1.0238
  24   38  1.1036
  24   53  0.2371
  24   52  0.8664
  24   67  1.1036
  24   82  0.3944
  24   81  0.7091
  24   96  1.1036
  24  111  0.5518
  24  110  0.5518
  24  125  1.1036
  24  140  0.7091
  24  139  0.3944
  24  154  1.1036
  24  169  0.8664
  24  168  0.2371
  24  183  1.1036
  24  198  1.0238
  24  197  0.0798
  24  212  1.1025
  25   10  1.0624
  25    9  0.0698
  25   24  1.1334
  25   39  0.9216
  25   38  0.2118
  25   53  1.1334
  25   68  0.7796
  25   67  0.3538
  25   82  1.1334
  25   97  0.6377
  25   96  0.4957
  25  111  1.1334
  25  126  0.4957
  25  125  0.6377
  25  140  1.1334
  25  155  0.3538
  25  154  0.7796
  25  169  1.1334
  25  184  0.2118
  25  183  0.9216
  25  198  1.1334
  25  213  0.0698
  25  212  1.0624
  26   11  0.9717
  26   10  0.1933
  26   25  1.1662
  26   40  0.5839
  26   39  0.5823
  26   54  1.1662
  26   69  0.1949
  26   68  0.9713
  26   83  0.9721
  26   82  0.1941
  26   97  1.1662
  26  112  0.5831
  26  111  0.5831
  26  126  1.1662
  26  141  0.1941
  26  140  0.9721
  26  155  0.9713
  26  154  0.1949
  26  169  1.1662
  26  184  0.5823
  26  183  0.5839
  26  198  1.1662
  26  213  0.1933
  26  212  0.9717
  27   12  0.9013
  27   11  0.2994
  27   26  1.2019
  27   41  0.3013
  27   40  0.9006
  27   55  0.9020
  27   54  0.2999
  27   69  1.2019
  27   84  0.3008
  27   83  0.9011
  27   98  0.9015
  27   97  0.3004
  27  112  1.2019
  27  127  0.3004
  27  126  0.9015
  27  141  0.9011
  27  140  0.3008
  27  155  1.2019
  27  170  0.2999
  27  169  0.9020
  27  184  0.9006
  27  183  0.3013
  27  198  1.2019
  27  213  0.2994
  27  212  0.9013
  28   13  0.8454
  28   12  0.3935
  28   27  1.2401
